Project Name,Package Name,Type Name,Method Name,Code Smell
..,org.apache.roller.weblogger.ui.core.security,RollerRememberMeServices,RollerRememberMeServices,Long Statement
..,org.apache.roller.weblogger.ui.core.security,RollerUserDetailsService,loadUserByUsername,Long Statement
..,org.apache.roller.weblogger.ui.core.security,RollerUserDetailsService,loadUserByUsername,Long Statement
..,org.apache.roller.weblogger.ui.core.tags.calendar,BigWeblogCalendarModel,getContent,Long Statement
..,org.apache.roller.weblogger.ui.core.tags.calendar,BigWeblogCalendarModel,getContent,Magic Number
..,org.apache.roller.weblogger.ui.core.tags.calendar,BigWeblogCalendarModel,getContent,Magic Number
..,org.apache.roller.weblogger.ui.core.tags.calendar,BigWeblogCalendarModel,computeUrl,Long Statement
..,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,doStartTag,Complex Conditional
..,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,doStartTag,Complex Method
..,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,doStartTag,Long Statement
..,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,doStartTag,Long Statement
..,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,doStartTag,Long Statement
..,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,doStartTag,Long Statement
..,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,doStartTag,Magic Number
..,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,doStartTag,Magic Number
..,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,buildDayNames,Magic Number
..,org.apache.roller.weblogger.ui.core.tags.calendar,CalendarTag,buildDayNames,Magic Number
..,org.apache.roller.weblogger.ui.core.tags.calendar,WeblogCalendarModel,parseWeblogURLDateString,Complex Conditional
..,org.apache.roller.weblogger.ui.core.tags.calendar,WeblogCalendarModel,parseWeblogURLDateString,Complex Conditional
..,org.apache.roller.weblogger.ui.core.tags.calendar,WeblogCalendarModel,parseWeblogURLDateString,Magic Number
..,org.apache.roller.weblogger.ui.core.tags.calendar,WeblogCalendarModel,parseWeblogURLDateString,Magic Number
..,org.apache.roller.weblogger.ui.core.tags.calendar,WeblogCalendarModel,computeUrl,Long Statement
..,org.apache.roller.weblogger.ui.core.tags.calendar,WeblogCalendarModel,computeTodayMonthUrl,Long Statement
..,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,buildMenu,Complex Conditional
..,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,buildMenu,Complex Conditional
..,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,buildMenu,Complex Conditional
..,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,buildMenu,Complex Conditional
..,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,buildMenu,Complex Conditional
..,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,buildMenu,Complex Method
..,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,buildMenu,Long Parameter List
..,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,buildMenu,Long Statement
..,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,buildMenu,Long Statement
..,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,elementToParsedTab,Complex Method
..,org.apache.roller.weblogger.ui.rendering.mobile,MobileDeviceRepository,isMobileDevice,Long Statement
..,org.apache.roller.weblogger.ui.rendering.mobile,MobileDeviceRepository,isMobileDevice,Magic Number
..,org.apache.roller.weblogger.ui.rendering.mobile,MobileDeviceRepository,isMobileDevice,Magic Number
..,org.apache.roller.weblogger.ui.rendering.model,CalendarModel,init,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,FeedModel,FeedEntriesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,FeedModel,FeedCommentsPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,FeedModel,FeedFilesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,FeedModel,FeedFilesPager,Magic Number
..,org.apache.roller.weblogger.ui.rendering.model,FeedEntriesPager,FeedEntriesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,FeedCommentsPager,FeedCommentsPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,FeedFilesPager,FeedFilesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,FeedFilesPager,FeedFilesPager,Magic Number
..,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Magic Number
..,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Magic Number
..,org.apache.roller.weblogger.ui.rendering.model,PreviewPageModel,init,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,PreviewPageModel,getWeblogEntriesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,PreviewPageModel,getWeblogEntriesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,PreviewURLModel,init,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SearchResultsFeedModel,init,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SearchResultsFeedModel,init,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SearchResultsFeedModel,init,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SearchResultsModel,init,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SiteModel,getWeblogEntriesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SiteModel,getWeblogEntriesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SiteModel,getWeblogEntriesPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.model,SiteModel,getWeblogEntriesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SiteModel,getWeblogEntriesPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SiteModel,getCommentsPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SiteModel,getUsersByLetterPager,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SiteModel,getNewWeblogs,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SiteModel,getHotWeblogs,Long Statement
..,org.apache.roller.weblogger.ui.rendering.model,SearchResultsFeedModelTest,testBasicOperation,Magic Number
..,org.apache.roller.weblogger.ui.rendering.model,SearchResultsModelTest,testBasicOperation,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,handleRequest,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,handleRequest,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,handleRequest,Complex Method
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,handleRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,handleRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,handleRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,handleRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,handleRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,handleRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,handleRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,calculateForwardUrl,Complex Method
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,calculateForwardUrl,Long Method
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,calculateForwardUrl,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,calculateForwardUrl,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,calculateForwardUrl,Missing default
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isWeblog,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Long Statement
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Magic Number
..,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,AbstractWeblogEntriesPager,AbstractWeblogEntriesPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,AbstractWeblogEntriesPager,AbstractWeblogEntriesPager,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,AbstractWeblogEntriesPager,parseDate,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.pagers,AbstractWeblogEntriesPager,parseDate,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.pagers,AbstractWeblogEntriesPager,parseDate,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,AbstractWeblogEntriesPager,parseDate,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,AbstractWeblogEntriesPager,createURL,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,CommentsPager,CommentsPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,PlanetEntriesPager,PlanetEntriesPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,SearchResultsFeedPager,SearchResultsFeedPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,SearchResultsFeedPager,SearchResultsFeedPager,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,SearchResultsPager,SearchResultsPager,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,UsersPager,UsersPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,UsersPager,UsersPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesDayPager,WeblogEntriesDayPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesDayPager,WeblogEntriesDayPager,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesDayPager,WeblogEntriesDayPager,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesDayPager,WeblogEntriesDayPager,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesLatestPager,WeblogEntriesLatestPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesListPager,WeblogEntriesListPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesMonthPager,WeblogEntriesMonthPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPermalinkPager,WeblogEntriesPermalinkPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPermalinkPager,getNextName,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPermalinkPager,getNextName,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPermalinkPager,getPrevName,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPermalinkPager,getPrevName,Magic Number
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPermalinkPager,getNextEntry,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPermalinkPager,getNextEntry,Long Statement
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPermalinkPager,getPrevEntry,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPermalinkPager,getPrevEntry,Long Statement
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogEntriesPreviewPager,WeblogEntriesPreviewPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogsPager,WeblogsPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.pagers,WeblogsPager,WeblogsPager,Long Parameter List
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,AkismetCommentValidator,validate,Long Statement
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,LdapCommentAuthenticator,authenticate,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,LdapCommentAuthenticator,authenticate,Long Statement
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,LdapCommentAuthenticator,validateUsernamePass,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,LdapCommentAuthenticator,validateRollerProperties,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,LdapCommentAuthenticator,validateRollerProperties,Long Statement
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,MathCommentAuthenticator,getHtml,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,MathCommentAuthenticator,getHtml,Magic Number
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,MathCommentAuthenticator,getHtml,Magic Number
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,MathCommentAuthenticator,authenticate,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,TrackbackLinkbackCommentValidator,validate,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,TrackbackLinkbackCommentValidator,validate,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering.plugins.comments,TrackbackLinkbackCommentValidator,validate,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,CommentServlet,init,Magic Number
..,org.apache.roller.weblogger.ui.rendering.servlets,CommentServlet,init,Magic Number
..,org.apache.roller.weblogger.ui.rendering.servlets,CommentServlet,doPost,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.servlets,CommentServlet,doPost,Complex Method
..,org.apache.roller.weblogger.ui.rendering.servlets,CommentServlet,doPost,Long Method
..,org.apache.roller.weblogger.ui.rendering.servlets,CommentServlet,doPost,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,CommentServlet,doPost,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,CommentServlet,doPost,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,FeedServlet,doGet,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.servlets,FeedServlet,doGet,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.servlets,FeedServlet,doGet,Complex Method
..,org.apache.roller.weblogger.ui.rendering.servlets,FeedServlet,doGet,Long Method
..,org.apache.roller.weblogger.ui.rendering.servlets,FeedServlet,doGet,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,MediaResourceServlet,doGet,Complex Method
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,init,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,doGet,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,doGet,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,doGet,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,doGet,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,doGet,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,doGet,Complex Method
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,doGet,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,doGet,Long Method
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,doGet,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,doGet,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,doGet,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,processReferrer,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,processReferrer,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,processReferrer,Complex Method
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,processReferrer,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,processReferrer,Magic Number
..,org.apache.roller.weblogger.ui.rendering.servlets,PageServlet,processReferrer,Magic Number
..,org.apache.roller.weblogger.ui.rendering.servlets,PlanetFeedServlet,doGet,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.servlets,PlanetFeedServlet,doGet,Complex Method
..,org.apache.roller.weblogger.ui.rendering.servlets,PlanetFeedServlet,doGet,Long Method
..,org.apache.roller.weblogger.ui.rendering.servlets,PreviewResourceServlet,doGet,Complex Method
..,org.apache.roller.weblogger.ui.rendering.servlets,PreviewServlet,doGet,Complex Method
..,org.apache.roller.weblogger.ui.rendering.servlets,PreviewServlet,doGet,Long Method
..,org.apache.roller.weblogger.ui.rendering.servlets,PreviewServlet,doGet,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,PreviewServlet,doGet,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,PreviewServlet,doGet,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,ResourceServlet,doGet,Complex Method
..,org.apache.roller.weblogger.ui.rendering.servlets,SearchServlet,doGet,Complex Method
..,org.apache.roller.weblogger.ui.rendering.servlets,SearchServlet,doGet,Long Method
..,org.apache.roller.weblogger.ui.rendering.servlets,SearchServlet,doGet,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,TrackbackServlet,doPost,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.servlets,TrackbackServlet,doPost,Complex Method
..,org.apache.roller.weblogger.ui.rendering.servlets,TrackbackServlet,doPost,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,TrackbackServlet,doPost,Long Statement
..,org.apache.roller.weblogger.ui.rendering.servlets,TrackbackServlet,doPost,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util.cache,PlanetCache,PlanetCache,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering.util.cache,PlanetCache,generateKey,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util.cache,SiteWideCache,generateKey,Complex Method
..,org.apache.roller.weblogger.ui.rendering.util.cache,SiteWideCache,generateKey,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util.cache,SiteWideCache,generateKey,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogFeedCache,generateKey,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogPageCache,generateKey,Complex Method
..,org.apache.roller.weblogger.ui.rendering.util.cache,WeblogPageCache,generateKey,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,ModDateHeaderUtil,respondIfNotModified,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.util,ModDateHeaderUtil,respondIfNotModified,Long Statement
..,org.apache.roller.weblogger.ui.rendering.util,WeblogCommentRequest,WeblogCommentRequest,Complex Method
..,org.apache.roller.weblogger.ui.rendering.util,WeblogCommentRequest,WeblogCommentRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogFeedRequest,WeblogFeedRequest,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.util,WeblogFeedRequest,WeblogFeedRequest,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.util,WeblogFeedRequest,WeblogFeedRequest,Complex Method
..,org.apache.roller.weblogger.ui.rendering.util,WeblogFeedRequest,WeblogFeedRequest,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering.util,WeblogFeedRequest,WeblogFeedRequest,Long Statement
..,org.apache.roller.weblogger.ui.rendering.util,WeblogFeedRequest,WeblogFeedRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogFeedRequest,WeblogFeedRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,WeblogPageRequest,Complex Method
..,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,WeblogPageRequest,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,WeblogPageRequest,Long Method
..,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,WeblogPageRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,WeblogPageRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,WeblogPageRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,isValidDateString,Long Statement
..,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,isValidDateString,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogPageRequest,isValidDateString,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogPreviewRequest,getTheme,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering.util,WeblogPreviewRequest,getWeblogEntry,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.util,WeblogPreviewResourceRequest,getTheme,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,WeblogRequest,Complex Method
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,WeblogRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,WeblogRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,WeblogRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,WeblogRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,isLocale,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,isLocale,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,isLocale,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,isLocale,Long Statement
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,isLocale,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,isLocale,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,isLocale,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,isLocale,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,isLocale,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,isLocale,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,getLocaleInstance,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,WeblogSearchRequest,WeblogSearchRequest,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering.util,WeblogTrackbackRequest,WeblogTrackbackRequest,Complex Conditional
..,org.apache.roller.weblogger.ui.rendering.util,WeblogTrackbackRequest,WeblogTrackbackRequest,Complex Method
..,org.apache.roller.weblogger.ui.rendering.util,WeblogTrackbackRequest,WeblogTrackbackRequest,Long Statement
..,org.apache.roller.weblogger.ui.rendering.util,WeblogTrackbackRequest,WeblogTrackbackRequest,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,CommentValidatorTest,testExcessSizeCommentValidator,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,CommentValidatorTest,testExcessSizeCommentValidator,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,CommentValidatorTest,testExcessSizeCommentValidator,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,CommentValidatorTest,testExcessLinksCommentValidator,Long Statement
..,org.apache.roller.weblogger.ui.rendering.util,CommentValidatorTest,testExcessLinksCommentValidator,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,CommentValidatorTest,testExcessLinksCommentValidator,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,CommentValidatorTest,testBannedwordslistCommentValidator,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util,CommentValidatorTest,testBannedwordslistCommentValidator,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util.mobile,DeviceUtils,getRequiredCurrentDevice,Long Statement
..,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDeviceResolver,resolveDevice,Complex Method
..,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDeviceResolver,resolveDevice,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDeviceResolver,resolveDevice,Magic Number
..,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDeviceResolver,init,Long Identifier
..,org.apache.roller.weblogger.ui.rendering.velocity,ThemeResourceLoader,getResourceReader,Complex Method
..,org.apache.roller.weblogger.ui.rendering.velocity,ThemeResourceLoader,getResourceReader,Magic Number
..,org.apache.roller.weblogger.ui.rendering.velocity,ThemeResourceLoader,getResourceReader,Magic Number
..,org.apache.roller.weblogger.ui.rendering.velocity,VelocityRendererFactory,getRenderer,Empty catch clause
..,org.apache.roller.weblogger.ui.rendering.velocity,WebappResourceLoader,init,Complex Method
..,org.apache.roller.weblogger.ui.rendering.velocity,WebappResourceLoader,getResourceReader,Complex Method
..,org.apache.roller.weblogger.ui.rendering.velocity,WebappResourceLoader,getResourceReader,Magic Number
..,org.apache.roller.weblogger.ui.rendering.velocity,WebappResourceLoader,getCachedFile,Magic Number
..,org.apache.roller.weblogger.ui.struts2.admin,CreateUserBean,copyFrom,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagement,buildBaseUrl,Long Statement
..,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagement,delete,Long Statement
..,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagement,update,Complex Method
..,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagementBean,getStartDate,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagementBean,getEndDate,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.admin,GlobalConfig,save,Complex Method
..,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,save,Complex Conditional
..,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,save,Complex Conditional
..,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,save,Complex Method
..,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,save,Long Statement
..,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,save,Long Statement
..,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,save,Magic Number
..,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,myValidate,Complex Conditional
..,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,myValidate,Complex Method
..,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,myValidate,Long Statement
..,org.apache.roller.weblogger.ui.struts2.ajax,CommentDataServlet,doPut,Magic Number
..,org.apache.roller.weblogger.ui.struts2.ajax,UserDataServlet,doGet,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.ajax,UserDataServlet,doGet,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.core,CreateWeblog,save,Long Statement
..,org.apache.roller.weblogger.ui.struts2.core,Install,getDatabaseProductName,Empty catch clause
..,org.apache.roller.weblogger.ui.struts2.core,Install,getDatabaseProductName,Empty catch clause
